SMILES CID
CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC 131766058
CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCCCC 131765274
CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC 131765456
CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131765217
CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC 131759076
CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCCCCC 131759060
CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC 131759082
CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC 131753877
CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC 131759191
CCCCCC=CCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC 131759219
CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC 131759197
CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCCCCCCCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC 131754049
CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC 131754027
CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC 131754055
CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC 131754033
CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COC(=O)CCCCCCC=CCC=CCC=CCC=CCC 131759066
CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC 131753854
CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC 131753883
CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCC=CCC=CCC=CCCCCC 131759592
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCCCCC 131755361
CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCCCCC 131759576
CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCCCCC 131759597
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCC=CCC 131755552
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC 131755579
CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCC=CCC 131759750
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC 131755574
CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCC=CCC=CCC 131759745
CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC 131759766
CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC 131763614
CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC 131763536
CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC 131763206
CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCC=CCC=CCC=CCCCCC 131763619
CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC 131750601
CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC 131765893
CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC 131765746
CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC 131765471
CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC 131765518
CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC 131765282
CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC 131759717
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC 131755677
CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC 131759827
CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC 131759848
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC 131755658
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC 131755684
CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC 131759834
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC 131755524
CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC 131759703
CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC 131759724
CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCCCCC 131764719
CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCCCCCC 131761758
CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131764664
CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131764395
CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCC=CCC=CCC=CCC=CCCCCC 131764725
CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131766067
CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCC=CCC=CCC=CCC=CCC 131766096
CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC 131750406
CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131759511
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC 131755442
CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCC=CCC=CCC=CCCCCC 131759640
CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC 131759660
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC 131755606
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131755632
CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC 131759792
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131755626
CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC 131759786
CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131759807
CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131759801
CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCC=CCC=CCC=CCCCCC 131763721
CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCCCCC 131763709
CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCC=CCC=CCC=CCCCCC 131763294
CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCC=CCC=CCC=CCCCCC 131761892
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCCCCC 131760793
CCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCCCCC 131760222
CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131763646
CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131763632
CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCC=CCC=CCC=CCCCCC 131763715
CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCCCCC 131763300
CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCCCCC 131750596
CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC 131756342
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC 131760949
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCC=CCC 131760930
CCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC 131760389
CCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCC=CCC 131760369
CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCC=CCC 131763402
CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131765898
CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC 131765939
CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131750602
CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC 131765933
CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131765751
CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCC=CCC=CCC=CCC=CCC 131765787
CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCC=CCC=CCC=CCC=CCCCCC 131764744
CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCC=CCC=CCC=CCC=CCCCCC 131764734
CCCCCC=CCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCCCCC 131764125
CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC 131764475
CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCCCCC 131764486
CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCC=CCC=CCC=CCC=CCCCCC 131750621
CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCCCCC 131761882
CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCCCCC 131761899
CCCCCC=CCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCC=CCC 131764212
CCCCCC=CCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC 56940294
CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCC=CCC 9544830
CCCCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC 56936880
CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCC=CCC 131762025
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC 131760943
CCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC 131760383
CCCCCC=CCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC 131763832
CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCC=CCC=CCC 131763819
CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC 131763410
CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCC=CCC=CCC 131763397
CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCC=CCC=CCC 131762018
CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC 131762035
CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC 131763336
CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCC=CCC=CCCCCC 131763747
CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCC=CCC=CCCCCC 131763664
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131760980
CCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131760422
CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131763437
CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC 131763423
CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131756393
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131760987
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC 131760968
CCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131760429
CCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC 131760409
CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC 131763430
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC 131760850
CCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC 131760283
CCCCCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC 131763741
CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCC=CCC=CCC=CCCCCC 131763754
CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC 131763342
CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCC=CCC=CCC=CCCCCC 131763329
CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCC=CCC=CCC=CCCCCC 131763671
CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC 131763250
CCCCCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC 131765796
CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCC=CCC=CCC=CCC 131765802
CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC 131765944
CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCC=CCC=CCC=CCC 131765765
CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC 131766293
CCCCCCCCCCCCCCCCCCOC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131766053
CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 131766038
CC(C(=O)NCC(=O)O)N 6998029
CCC=CCO 5364919
CCCCC=O 8063
CCCC(=O)C 7895
CCC(C)C=O 7284
CCC(C)C=O 6971249
CCC(C=C)O 12020
CC(=CCO)C 11173
CC(=C)CCO 12988
CCCCOC=O 11614
CCC(C)C(=O)O 8314
CCC(C)C(=O)O 448893
CCCC(=O)OC 12180
CCCOC(=O)C 7997
CCC(=O)OCC 7749
CC(C)C(=O)OC 11039
C(CCO)CC(=O)O 25945
CC(C)(C(C(=O)O)O)O 440279
C1C(C(OC1O)CO)O 22833604
C1C(C(C(C(O1)O)O)O)O 444173
C1C(C(C(O1)(CO)O)O)O 9920423
C1C(C(C(O1)(CO)O)O)O 12358756
C(C(C(C(C(=O)O)O)O)O)O 6971043
C(C(C(C(C(=O)O)O)O)O)O 122045
C(C(C(C(C(=O)O)O)O)O)O 5460677
CCCC(=O)SC 62444
C1CCNCC1 8082
CS(=O)(=O)CCC(C(=O)O)N 445282
CCCCC 8003
CCCCCO 6276
CCCC(C)O 22386
CCC(C)CO 8723
CC(C)C(C)O 11732
CC(C)CCO 31260
C(COP(=O)(O)OCC(CO)O)N 123874
C1=COC(=C1)C=O 7362
C1=COC(=C1)C(=O)O 6919
C1=CC=NC=C1 1049
CC1=NC=CN=C1 7976
C1C(NC(=O)NC1=O)C(=O)O 648
C1C(NC(=O)NC1=O)C(=O)O 439216
CC1=CC=CO1 10797
CC1=CSC=C1 12024
CN1C=CC=C1 7304
C1CC(N=C1)C(=O)O 440162
CC(=O)C1=NCCS1 169110
C1CC(=O)NC(=O)C1N 11984188
C(C(C(=O)O)NC(=O)N)C(=O)O 93072
CC=CC(=O)C 637920
CC=C(C)C=O 6028462
CCC(=O)C=C 15394
CC(=CC=O)C 61020
CC1COC=C1 102677
CCC(=O)C(=O)C 11747
CC(=O)CC(=O)C 31261
CC1CCC(=O)O1 7921
CSCCC(=O)C(=O)O 473
CC(C)(C(=O)O)C(=O)O 11686
CC(C(=O)O)NC(=O)C 88064
CC(=O)NCCC(=O)O 76406
CC(=O)NC(CO)C(=O)O 65249
C(C(C(=O)O)N)SCC(=O)O 1080
C(C(C(=O)O)N)C(C(=O)O)O 440854
CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC 131750593
CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC 131763219
CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC 131763223
CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC 131763213
CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC 131750592
CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC 131763218
