cid;protacxn;my_activity
7393;CAQ08732;Inactive
7393;NP_058733;Inactive
7393;AAA29795;Inactive
7393;AAH38507;Inactive
7393;AAB64013;Inactive
7393;AAX80043;Inactive
7393;NP_056979;Inactive
7393;P22309;Inactive
7393;P19224;Inactive
7393;O60656;Inactive
7393;Q9HAW9;Inactive
7393;Q9HAW7;Inactive
7393;Q9HAW8;Inactive
7393;NP_001191727;Inactive
7393;Q8C6L5;Inactive
7393;Q8N884;Inactive
7393;P14679;Active
7393;P0DTD1;Inactive
7393;NP_006155;Inactive
7393;P04637;Inactive
7393;NP_003989;Inactive
7393;AAD47214;Inactive
7393;EAL24281;Inactive
7393;Q07869;Inactive
7393;NP_387512;Inactive
7393;Q96QE3;Inactive
7393;Q99700;Inactive
7393;AAI07878;Inactive
7393;ADZ17384;Inactive
7393;NP_001257783;Inactive
7393;EAW77416;Inactive
7393;NP_001531;Inactive
7393;EAX06134;Inactive
7393;EAW90694;Inactive
7393;AAH14804;Inactive
7393;EAX06628;Inactive
7393;ADZ17337;Inactive
7393;AAH36518;Inactive
7393;AAY56401;Inactive
7393;EAW81333;Inactive
7393;EGV99105;Inactive
7393;AAG43026;Inactive
7393;ADZ17378;Inactive
7393;NP_001308829;Inactive
7393;AAI13617;Inactive
7393;AAV31779;Inactive
7393;Q9HBX9;Inactive
7393;P34981;Inactive
7393;EGW14942;Inactive
7393;AAH50743;Inactive
7393;AAH14840;Inactive
7393;EAW91923;Inactive
7393;NP_001230975;Inactive
7393;ABB72139;Inactive
7393;EDM11231;Inactive
7393;ABI96208;Inactive
7393;AAP35329;Inactive
7393;CAC88866;Inactive
7393;P09992;Inactive
7393;ASK51714;Inactive
7393;P13699;Inactive
7393;O75388;Active
7393;Q9BTU6;Inactive
7393;AAH17444;Inactive
7393;AAA68151;Inactive
7393;P42858;Inactive
7393;P59594;Inactive
7393;Q9BV86;Inactive
7393;Q92551;Inactive
7393;P01574;Inactive
7393;QLI62812;Inactive
7393;AAH42418;Inactive
7393;2LM5_A;Inactive
7393;O14656;Inactive
7393;O95398;Inactive
7393;Q8WZA2;Inactive
7393;O96028;Inactive
7393;P18054;Inactive
7393;P37840;Inactive
7393;Q8TD30;Inactive
7393;AAV41877;Inactive
7393;ANW61984;Inactive
7393;ABQ01243;Inactive
7393;EAW99313;Active
7393;AGS09764;Active
10364;P22310;Inactive
10364;P23219;Active
10364;O75762;Inactive
10364;P22309;Inactive
10364;P19224;Inactive
10364;P54855;Inactive
10364;Q9HAW9;Inactive
10364;O60656;Inactive
10364;Q9HAW8;Inactive
10364;P0DTE4;Inactive
10364;Q75NA5;Inactive
10364;Q13936;Inactive
10364;O42275;Inactive
10364;P81908;Inactive
10364;NP_001157797;Active
10364;O42713;Inactive
10364;P22303;Inactive
10364;P9WIB9;Active
10364;P0DTD1;Inactive
10364;P04637;Inactive
10364;Q96QE3;Inactive
10364;AAI32976;Inactive
10364;ADP91253;Inactive
10364;AEP43755;Inactive
10364;NP_001257783;Inactive
10364;BAH02282;Inactive
10364;BAH02283;Inactive
10364;EAL24281;Inactive
10364;ADZ17382;Inactive
10364;BAH02291;Inactive
10364;EAW77416;Inactive
10364;NP_001531;Inactive
10364;NP_006155;Inactive
10364;EAX06134;Inactive
10364;EAW90694;Inactive
10364;AAH14804;Inactive
10364;ADZ17354;Inactive
10364;ADZ17337;Inactive
10364;AAA29795;Inactive
10364;AAY56401;Inactive
10364;EGV99105;Inactive
10364;AAG43026;Inactive
10364;EAW81333;Inactive
10364;ADZ17378;Inactive
10364;NP_001308829;Inactive
10364;AAI13617;Inactive
10364;AAV31779;Inactive
10364;P34981;Inactive
10364;ADZ17384;Inactive
10364;P13699;Inactive
10364;ABB72139;Inactive
10364;AAH50743;Inactive
10364;AAH14840;Inactive
10364;EGW14942;Inactive
10364;NP_001230975;Inactive
10364;EAW91923;Inactive
10364;P09992;Inactive
10364;AAP35329;Inactive
10364;CAC88866;Inactive
10364;AAA68151;Inactive
10364;P18054;Inactive
10364;EAW99313;Active
10364;ANW61984;Inactive
10364;AGS09764;Active
10364;AAV41877;Active
10364;ABQ01243;Inactive
9700;1TYS_A;Active
9700;P9WKE1;Active
9700;P04818;Active
9700;P04183;Active
9700;P23919;Inactive
9700;P00469;Inactive
9700;P00374;Inactive
31253;NP_065390;Inactive
31253;Q61831;Inactive
31253;2HDS_A;Inactive
31253;P0AF67;Inactive
31253;AAI14949;Inactive
31253;AAC52118;Inactive
31253;O15296;Inactive
31253;2O23_A;Inactive
31253;2O23_B;Inactive
31253;NP_059488;Inactive
31253;1OQA_A;Inactive
31253;AAC39835;Inactive
31253;NP_002060;Inactive
31253;NP_000537;Inactive
31253;P55210;Inactive
31253;NP_150634;Inactive
31253;NP_000851;Inactive
31253;NP_000509;Inactive
31253;NP_002736;Inactive
31253;AAP35567;Inactive
31253;NP_000688;Inactive
31253;P97697;Inactive
31253;NP_059107;Inactive
31253;NP_002102;Inactive
31253;NP_001121649;Inactive
31253;3I06_A;Inactive
31253;BAA02545;Inactive
31253;CAA29232;Inactive
31253;NP_000143;Inactive
31253;AAP88778;Inactive
31253;2WWY_A;Inactive
31253;NP_035411;Inactive
31253;1DE9_A;Inactive
31253;1JY1_A;Inactive
31253;ADZ17354;Inactive
31253;BAH02283;Inactive
31253;BAH02282;Inactive
31253;BAH02291;Inactive
31253;ADZ17382;Inactive
31253;AEP43755;Inactive
31253;AAI32976;Inactive
31253;ADP91253;Inactive
31253;NP_001191727;Inactive
31253;AAA59158;Inactive
31253;NP_000585;Inactive
31253;P51449;Inactive
31253;NP_006155;Inactive
31253;P04637;Inactive
31253;NP_003989;Inactive
31253;AAD47214;Inactive
31253;EAL24281;Inactive
31253;Q07869;Inactive
31253;Q96QE3;Inactive
31253;ADZ17384;Inactive
31253;NP_001257783;Inactive
31253;EAW77416;Inactive
31253;NP_001531;Active
31253;EAW90694;Inactive
31253;EAX06134;Inactive
31253;AAH14804;Inactive
31253;ADZ17337;Inactive
31253;AAA29795;Inactive
31253;AAY56401;Inactive
31253;EAW81333;Inactive
31253;AAG43026;Inactive
31253;ADZ17378;Inactive
31253;NP_001308829;Inactive
31253;AAI13617;Inactive
31253;AAV31779;Inactive
31253;P13699;Inactive
31253;AAH50743;Inactive
31253;AAH14840;Inactive
31253;EGW14942;Inactive
31253;NP_001230975;Inactive
31253;ABB72139;Inactive
31253;P34981;Inactive
31253;AAP35329;Inactive
31253;CAC88866;Inactive
31253;EAW91923;Inactive
31253;P09992;Inactive
31253;AAA68151;Inactive
31253;EAW99313;Inactive
31253;ANW61984;Inactive
31253;ABQ01243;Inactive
440968;P45983;Inactive
440968;P53779;Inactive
440968;P45984;Inactive
440968;O15264;Inactive
440968;P53778;Inactive
440968;Q16539;Inactive
440968;Q15759;Inactive
440968;P04637;Inactive
440968;Q96QE3;Inactive
440968;AAI32976;Inactive
440968;ADP91253;Inactive
440968;AEP43755;Inactive
440968;NP_001257783;Inactive
440968;BAH02282;Inactive
440968;BAH02283;Inactive
440968;EAL24281;Inactive
440968;ADZ17382;Inactive
440968;BAH02291;Inactive
440968;EAW77416;Inactive
440968;NP_001531;Inactive
440968;NP_006155;Inactive
440968;EAX06134;Inactive
440968;EAW90694;Inactive
440968;AAH14804;Inactive
440968;EAX06628;Inactive
440968;ADZ17354;Inactive
440968;ADZ17337;Inactive
440968;AAA29795;Inactive
440968;AAY56401;Inactive
440968;EAW81333;Inactive
440968;EGV99105;Inactive
440968;AAG43026;Inactive
440968;ADZ17378;Inactive
440968;NP_001308829;Inactive
440968;AAI13617;Inactive
440968;AAV31779;Inactive
440968;EGW14942;Inactive
440968;NP_001230975;Inactive
440968;AAH50743;Inactive
440968;AAH14840;Inactive
440968;AAP35329;Inactive
440968;CAC88866;Inactive
440968;ABB72139;Inactive
440968;P34981;Inactive
440968;ADZ17384;Inactive
440968;EAW91923;Inactive
440968;AAA68151;Inactive
440968;ABQ01243;Inactive
440968;ABI96208;Inactive
440968;EAW99313;Inactive
440968;AAV41877;Inactive
440968;AGS09764;Inactive
440968;ANW61984;Inactive
82227;P45983;Active
82227;P53779;Active
82227;P45984;Active
82227;O15264;Inactive
82227;P53778;Inactive
82227;Q16539;Inactive
82227;Q15759;Inactive
82227;P04637;Inactive
82227;Q96QE3;Inactive
82227;AAI32976;Inactive
82227;ADP91253;Inactive
82227;AEP43755;Inactive
82227;NP_001257783;Inactive
82227;BAH02282;Inactive
82227;BAH02283;Inactive
82227;EAL24281;Inactive
82227;ADZ17382;Inactive
82227;BAH02291;Inactive
82227;EAW77416;Inactive
82227;NP_006155;Inactive
82227;EAX06134;Inactive
82227;EAW90694;Inactive
82227;AAH14804;Inactive
82227;EAX06628;Inactive
82227;ADZ17337;Inactive
82227;AAY56401;Inactive
82227;EAW81333;Inactive
82227;EGV99105;Inactive
82227;AAG43026;Inactive
82227;ADZ17378;Inactive
82227;NP_001308829;Inactive
82227;AAI13617;Inactive
82227;AAV31779;Inactive
82227;AAH50743;Inactive
82227;AAH14840;Inactive
82227;P34981;Inactive
82227;AAP35329;Inactive
82227;CAC88866;Inactive
82227;EGW14942;Inactive
82227;NP_001230975;Inactive
82227;ABB72139;Inactive
82227;EAW91923;Inactive
82227;AAA68151;Inactive
82227;ABQ01243;Inactive
82227;ABI96208;Active
82227;EAW99313;Inactive
82227;AAV41877;Inactive
82227;ANW61984;Inactive
440967;P04637;Inactive
440967;Q96QE3;Inactive
440967;AAI32976;Inactive
440967;ADP91253;Inactive
440967;AEP43755;Inactive
440967;NP_001257783;Inactive
440967;BAH02282;Inactive
440967;BAH02283;Inactive
440967;EAL24281;Inactive
440967;ADZ17382;Inactive
440967;BAH02291;Inactive
440967;EAW77416;Inactive
440967;NP_001531;Inactive
440967;NP_006155;Inactive
440967;EAX06134;Inactive
440967;EAW90694;Inactive
440967;AAH14804;Inactive
440967;EAX06628;Inactive
440967;ADZ17354;Inactive
440967;ADZ17337;Inactive
440967;AAA29795;Inactive
440967;AAY56401;Inactive
440967;EAW81333;Inactive
440967;EGV99105;Inactive
440967;AAG43026;Inactive
440967;ADZ17378;Inactive
440967;NP_001308829;Inactive
440967;AAI13617;Inactive
440967;AAV31779;Inactive
440967;ABB72139;Inactive
440967;EGW14942;Inactive
440967;NP_001230975;Inactive
440967;AAH50743;Inactive
440967;AAH14840;Inactive
440967;AAP35329;Inactive
440967;CAC88866;Inactive
440967;P34981;Inactive
440967;ADZ17384;Inactive
440967;EAW91923;Inactive
440967;AAA68151;Inactive
440967;ABQ01243;Inactive
440967;ABI96208;Inactive
440967;AAV41877;Inactive
440967;ANW61984;Inactive
440967;EAW99313;Inactive
26049;Q96QE3;Inactive
26049;AAI32976;Inactive
26049;P04637;Inactive
26049;ADP91253;Inactive
26049;AEP43755;Inactive
26049;NP_001257783;Inactive
26049;BAH02282;Inactive
26049;EAL24281;Inactive
26049;BAH02283;Inactive
26049;ADZ17382;Inactive
26049;BAH02291;Inactive
26049;EAW77416;Inactive
26049;EAX06134;Inactive
26049;EAW90694;Inactive
26049;AAH14804;Inactive
26049;EAX06628;Inactive
26049;ADZ17354;Inactive
26049;ADZ17337;Inactive
26049;AAA29795;Inactive
26049;AAY56401;Inactive
26049;EGV99105;Inactive
26049;AAG43026;Inactive
26049;EAW81333;Inactive
26049;ADZ17378;Inactive
26049;NP_001308829;Inactive
26049;AAI13617;Inactive
26049;AAV31779;Inactive
26049;AAH50743;Inactive
26049;AAH14840;Inactive
26049;P34981;Inactive
26049;EAW91923;Inactive
26049;ADZ17384;Active
26049;P13699;Inactive
26049;AAP35329;Inactive
26049;CAC88866;Inactive
26049;ABB72139;Inactive
26049;EGW14942;Inactive
26049;NP_001230975;Inactive
26049;P09992;Inactive
26049;AAA68151;Inactive
26049;P18054;Active
26049;ABQ01243;Inactive
26049;ABI96208;Active
26049;AAV41877;Active
26049;AGS09764;Active
26049;ANW61984;Inactive
6616;Q8NER1;Inactive
6616;Q96D31;Inactive
6616;P04637;Inactive
6616;Q96QE3;Inactive
6616;AAI32976;Inactive
6616;ADP91253;Inactive
6616;AEP43755;Inactive
6616;NP_001257783;Inactive
6616;BAH02282;Inactive
6616;BAH02283;Inactive
6616;EAL24281;Inactive
6616;ADZ17382;Inactive
6616;BAH02291;Inactive
6616;EAW77416;Inactive
6616;NP_001531;Inactive
6616;NP_006155;Inactive
6616;EAX06134;Inactive
6616;EAW90694;Inactive
6616;AAH14804;Inactive
6616;EAX06628;Inactive
6616;ADZ17354;Inactive
6616;ADZ17337;Inactive
6616;AAA29795;Inactive
6616;AAY56401;Inactive
6616;EAW81333;Inactive
6616;EGV99105;Inactive
6616;AAG43026;Inactive
6616;ADZ17378;Inactive
6616;NP_001308829;Inactive
6616;AAI13617;Inactive
6616;AAV31779;Inactive
6616;P34981;Inactive
6616;EGW14942;Inactive
6616;NP_001230975;Inactive
6616;AAH50743;Inactive
6616;AAH14840;Inactive
6616;ABB72139;Inactive
6616;ADZ17384;Inactive
6616;EAW91923;Inactive
6616;AAP35329;Inactive
6616;CAC88866;Inactive
6616;AAA68151;Inactive
6616;AGS09764;Inactive
6616;ANW61984;Inactive
6616;AAV41877;Inactive
6616;ABQ01243;Inactive
6616;ABI96208;Inactive
6616;EAW99313;Inactive
7461;O42275;Active
7461;P04637;Inactive
7461;Q96QE3;Inactive
7461;AAI32976;Inactive
7461;ADP91253;Inactive
7461;AEP43755;Inactive
7461;NP_001257783;Inactive
7461;BAH02282;Inactive
7461;BAH02283;Inactive
7461;EAL24281;Inactive
7461;ADZ17382;Inactive
7461;BAH02291;Inactive
7461;EAW77416;Inactive
7461;NP_001531;Inactive
7461;NP_006155;Inactive
7461;EAX06134;Inactive
7461;EAW90694;Inactive
7461;AAH14804;Inactive
7461;ADZ17354;Inactive
7461;EAX06628;Inactive
7461;ADZ17337;Inactive
7461;AAA29795;Inactive
7461;AAY56401;Inactive
7461;EAW81333;Inactive
7461;EGV99105;Inactive
7461;AAG43026;Inactive
7461;ADZ17378;Inactive
7461;NP_001308829;Inactive
7461;AAI13617;Inactive
7461;AAV31779;Inactive
7461;AAH50743;Inactive
7461;AAH14840;Inactive
7461;P34981;Inactive
7461;EAW91923;Inactive
7461;EGW14942;Inactive
7461;NP_001230975;Inactive
7461;ABB72139;Inactive
7461;ADZ17384;Inactive
7461;AAP35329;Inactive
7461;CAC88866;Inactive
7461;P13699;Inactive
7461;P09992;Inactive
7461;AAA68151;Inactive
7461;P18054;Inactive
7461;AGS09764;Inactive
7461;ANW61984;Inactive
7461;EAW99313;Inactive
7461;AAV41877;Inactive
7461;ABQ01243;Inactive
7461;ABI96208;Inactive
7460;P04637;Inactive
7460;Q96QE3;Inactive
7460;AAI32976;Inactive
7460;ADP91253;Inactive
7460;AEP43755;Inactive
7460;NP_001257783;Inactive
7460;BAH02282;Inactive
7460;BAH02283;Inactive
7460;EAL24281;Inactive
7460;BAH02291;Inactive
7460;EAW77416;Inactive
7460;NP_001531;Inactive
7460;ADZ17382;Inactive
7460;EAX06134;Inactive
7460;EAW90694;Inactive
7460;AAH14804;Inactive
7460;EAX06628;Inactive
7460;ADZ17354;Inactive
7460;ADZ17337;Inactive
7460;AAA29795;Inactive
7460;AAY56401;Inactive
7460;EAW81333;Inactive
7460;EGV99105;Inactive
7460;AAG43026;Inactive
7460;ADZ17378;Inactive
7460;NP_001308829;Inactive
7460;AAI13617;Inactive
7460;AAV31779;Inactive
7460;P34981;Inactive
7460;ADZ17384;Active
7460;AAH50743;Inactive
7460;AAH14840;Inactive
7460;EGW14942;Inactive
7460;NP_001230975;Inactive
7460;P13699;Inactive
7460;EAW91923;Inactive
7460;ABB72139;Inactive
7460;AAP35329;Inactive
7460;CAC88866;Inactive
7460;P09992;Inactive
7460;AAA68151;Inactive
7460;ANW61984;Active
7460;AGS09764;Active
7460;AAV41877;Active
7460;ABI96208;Active
7460;ABQ01243;Inactive
442482;P04637;Inactive
442482;Q96QE3;Inactive
442482;AAI32976;Inactive
442482;ADP91253;Inactive
442482;AEP43755;Inactive
442482;NP_001257783;Inactive
442482;BAH02282;Inactive
442482;EAL24281;Inactive
442482;BAH02283;Inactive
442482;ADZ17382;Inactive
442482;BAH02291;Inactive
442482;EAW77416;Inactive
442482;NP_001531;Inactive
442482;NP_006155;Active
442482;EAX06134;Inactive
442482;EAW90694;Inactive
442482;EAX06628;Inactive
442482;ADZ17354;Inactive
442482;ADZ17337;Inactive
442482;AAA29795;Inactive
442482;AAY56401;Inactive
442482;EAW81333;Inactive
442482;EGV99105;Inactive
442482;AAG43026;Inactive
442482;ADZ17378;Inactive
442482;NP_001308829;Inactive
442482;AAI13617;Inactive
442482;AAV31779;Inactive
442482;AAP35329;Inactive
442482;CAC88866;Inactive
442482;ABB72139;Inactive
442482;P34981;Inactive
442482;ADZ17384;Active
442482;EGW14942;Inactive
442482;NP_001230975;Inactive
442482;AAH50743;Inactive
442482;AAH14840;Inactive
442482;EAW91923;Inactive
442482;AAA68151;Inactive
442482;AAV41877;Active
442482;AGS09764;Active
442482;ANW61984;Active
442482;ABQ01243;Inactive
442482;ABI96208;Active
11463;P04637;Inactive
11463;Q96QE3;Inactive
11463;AAI32976;Inactive
11463;ADP91253;Inactive
11463;AEP43755;Inactive
11463;NP_001257783;Inactive
11463;BAH02282;Inactive
11463;EAL24281;Inactive
11463;BAH02283;Inactive
11463;BAH02291;Inactive
11463;EAW77416;Inactive
11463;NP_001531;Inactive
11463;ADZ17382;Inactive
11463;NP_006155;Inactive
11463;EAX06134;Inactive
11463;EAW90694;Inactive
11463;AAH14804;Inactive
11463;EAX06628;Inactive
11463;ADZ17354;Inactive
11463;ADZ17337;Inactive
11463;AAA29795;Inactive
11463;AAY56401;Inactive
11463;EAW81333;Inactive
11463;EGV99105;Inactive
11463;AAG43026;Inactive
11463;ADZ17378;Inactive
11463;NP_001308829;Inactive
11463;AAI13617;Inactive
11463;AAV31779;Inactive
11463;P09992;Inactive
11463;P34981;Inactive
11463;AAH50743;Inactive
11463;AAH14840;Inactive
11463;EAW91923;Inactive
11463;ADZ17384;Active
11463;EGW14942;Inactive
11463;P13699;Inactive
11463;NP_001230975;Inactive
11463;AAP35329;Inactive
11463;CAC88866;Inactive
11463;ABB72139;Inactive
11463;AAA68151;Inactive
11463;P18054;Inactive
11463;ABQ01243;Inactive
11463;ABI96208;Active
11463;AGS09764;Active
11463;ANW61984;Inactive
11463;AAV41877;Active
9895;P04000;Active
9895;P04637;Inactive
9895;Q96QE3;Inactive
9895;AAI32976;Inactive
9895;ADP91253;Inactive
9895;AEP43755;Inactive
9895;NP_001257783;Inactive
9895;BAH02282;Inactive
9895;BAH02283;Inactive
9895;EAL24281;Inactive
9895;ADZ17382;Inactive
9895;BAH02291;Inactive
9895;EAW77416;Inactive
9895;NP_001531;Inactive
9895;NP_006155;Inactive
9895;EAX06134;Inactive
9895;EAW90694;Inactive
9895;AAH14804;Inactive
9895;EAX06628;Inactive
9895;ADZ17354;Inactive
9895;ADZ17337;Inactive
9895;AAA29795;Inactive
9895;AAY56401;Inactive
9895;EAW81333;Inactive
9895;EGV99105;Inactive
9895;AAG43026;Inactive
9895;ADZ17378;Inactive
9895;NP_001308829;Inactive
9895;AAI13617;Inactive
9895;AAV31779;Inactive
9895;EGW14942;Inactive
9895;NP_001230975;Inactive
9895;AAH50743;Inactive
9895;AAH14840;Inactive
9895;ABB72139;Inactive
9895;P34981;Inactive
9895;ADZ17384;Active
9895;P13699;Inactive
9895;EAW91923;Inactive
9895;P09992;Inactive
9895;AAP35329;Inactive
9895;CAC88866;Inactive
9895;AAA68151;Inactive
9895;P18054;Inactive
9895;ANW61984;Inactive
9895;EAW99313;Inactive
9895;ABQ01243;Inactive
10887985;P04637;Inactive
10887985;Q96QE3;Inactive
10887985;AAI32976;Inactive
10887985;ADP91253;Inactive
10887985;AEP43755;Inactive
10887985;NP_001257783;Inactive
10887985;BAH02282;Inactive
10887985;BAH02283;Inactive
10887985;EAL24281;Inactive
10887985;ADZ17382;Inactive
10887985;BAH02291;Inactive
10887985;EAW77416;Inactive
10887985;NP_001531;Inactive
10887985;NP_006155;Inactive
10887985;EAX06134;Inactive
10887985;EAW90694;Inactive
10887985;AAH14804;Inactive
10887985;EAX06628;Inactive
10887985;ADZ17354;Inactive
10887985;ADZ17337;Inactive
10887985;AAA29795;Inactive
10887985;AAY56401;Inactive
10887985;EAW81333;Inactive
10887985;EGV99105;Inactive
10887985;AAG43026;Inactive
10887985;ADZ17378;Inactive
10887985;NP_001308829;Inactive
10887985;AAI13617;Inactive
10887985;AAV31779;Inactive
10887985;ABB72139;Inactive
10887985;AAH50743;Inactive
10887985;AAH14840;Inactive
10887985;P34981;Inactive
10887985;ADZ17384;Inactive
10887985;EAW91923;Inactive
10887985;EGW14942;Inactive
10887985;NP_001230975;Inactive
10887985;AAP35329;Inactive
10887985;CAC88866;Inactive
10887985;AAA68151;Inactive
10887985;AAV41877;Inactive
10887985;AGS09764;Inactive
10887985;ANW61984;Inactive
10887985;EAW99313;Active
10887985;ABQ01243;Inactive
10887985;ABI96208;Inactive
7010588;P46059;Inactive
6549;NP_065390;Inactive
6549;Q61831;Inactive
6549;2HDS_A;Inactive
6549;P0AF67;Inactive
6549;AAI14949;Inactive
6549;2O23_A;Inactive
6549;2O23_B;Inactive
6549;O15296;Inactive
6549;NP_059488;Inactive
6549;AAC39835;Inactive
6549;NP_002060;Inactive
6549;1OQA_A;Inactive
6549;AAC52118;Inactive
6549;P55210;Inactive
6549;NP_150634;Inactive
6549;NP_000851;Inactive
6549;NP_000537;Inactive
6549;P97697;Inactive
6549;AAR07906;Inactive
6549;NP_000509;Inactive
6549;NP_002736;Inactive
6549;AAP35567;Inactive
6549;BAA05005;Inactive
6549;NP_000688;Inactive
6549;NP_059107;Inactive
6549;NP_002102;Inactive
6549;NP_001121649;Inactive
6549;CAA29232;Inactive
6549;3I06_A;Inactive
6549;AAG24257;Inactive
6549;NP_005924;Inactive
6549;NP_000235;Inactive
6549;ABC47431;Inactive
6549;CAI16307;Inactive
6549;AAH32261;Inactive
6549;CAD53427;Inactive
6549;XP_717710;Inactive
6549;NP_004823;Inactive
6549;AAH00750;Inactive
6549;CAA81943;Inactive
6549;CAA84846;Inactive
6549;CAA96025;Inactive
6549;NP_032426;Inactive
6549;AAI07736;Inactive
6549;AAA34498;Inactive
6549;NP_009905;Inactive
6549;BAA02545;Inactive
6549;NP_000143;Inactive
6549;AAP88778;Inactive
6549;CAA80661;Inactive
6549;NP_006321;Inactive
6549;NP_057231;Inactive
6549;2W2I_A;Inactive
6549;CAB40158;Inactive
6549;YP_401673;Inactive
6549;NP_001008709;Inactive
6549;NP_492143;Inactive
6549;BAH02301;Inactive
6549;NP_000907;Inactive
6549;2ISV_A;Inactive
6549;NP_002037;Inactive
6549;2VM6_A;Inactive
6549;NP_619527;Inactive
6549;NP_005152;Inactive
6549;NP_660205;Inactive
6549;NP_000048;Inactive
6549;AAI32679;Inactive
6549;2WWY_A;Inactive
6549;NP_035411;Inactive
6549;NP_000876;Inactive
6549;NP_218188;Inactive
6549;AAF04852;Inactive
6549;YP_001129431;Inactive
6549;NP_063937;Inactive
6549;NP_112168;Inactive
6549;NP_067647;Inactive
6549;NP_003874;Inactive
6549;NP_001612;Inactive
6549;AAI51237;Inactive
6549;NP_001074551;Inactive
6549;NP_000697;Inactive
6549;AAI43360;Inactive
6549;NP_004960;Inactive
6549;AAI29989;Inactive
6549;NP_001516;Inactive
6549;NP_207880;Inactive
6549;NP_208344;Inactive
6549;1DE9_A;Inactive
6549;NP_001161829;Inactive
6549;NP_004337;Inactive
6549;DAA06693;Inactive
6549;NP_004196;Inactive
6549;DAA10558;Inactive
6549;CAI12638;Inactive
6549;NP_036519;Inactive
6549;NP_003339;Inactive
6549;1JY1_A;Inactive
6549;NP_004242;Inactive
6549;NP_000262;Inactive
6549;NP_000786;Inactive
6549;NP_002384;Inactive
6549;NP_002383;Inactive
6549;NP_000042;Inactive
6549;NP_828849;Inactive
6549;NP_056293;Inactive
6549;AAK85233;Inactive
6549;XP_843920;Inactive
6549;NP_005235;Inactive
6549;AAH26347;Inactive
6549;CAG33322;Inactive
6549;NP_001610;Inactive
6549;NP_418280;Inactive
6549;NP_058021;Inactive
6549;AAH65243;Inactive
6549;YP_002440506;Inactive
6549;NP_068587;Inactive
6549;AAI36532;Inactive
6549;NP_000015;Inactive
6549;NP_000428;Inactive
6549;NP_001171675;Inactive
6549;NP_001139412;Inactive
6549;NP_006283;Inactive
